name,terminology,code,term,code_type
stroke,ICD10,G465,Pure motor lacunar syndrome,1
stroke,ICD10,G466,Pure sensory lacunar syndrome,1
stroke,ICD10,G467,Other lacunar syndromes,1
stroke,ICD10,G468,Other vascular syndromes of brain in cerebrovascular diseases,1
stroke,ICD10,I60,Subarachnoid haemorrhage,1
stroke,ICD10,I61,Intracerebral haemorrhage,1
stroke,ICD10,I62,Other nontraumatic intracranial haemorrhage,1
stroke,ICD10,I63,Cerebral infarction,1
stroke,ICD10,I64,"Stroke, not specified as haemorrhage or infarction",1
stroke,ICD10,I65,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction",2
stroke,ICD10,I66,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction",2
stroke,ICD10,I670,"Dissection of cerebral arteries, nonruptured",1
stroke,ICD10,I671,"Cerebral aneurysm, nonruptured",2
stroke,ICD10,I672,Cerebral atherosclerosis,2
stroke,ICD10,I673,Progressive vascular leukoencephalopathy,1
stroke,ICD10,I674,Hypertensive encephalopathy,1
CHD,SNOMED,836294006,Myocardial infarction in recovery phase,1
CHD,SNOMED,836295007,Acute myocardial infarction of inferolateral wall,1
CHD,SNOMED,840309000,Acute ST segment elevation myocardial infarction due to occlusion of proximal portion of anterior descending branch of left coronary artery ,1
CHD,SNOMED,840312002,Acute ST segment elevation myocardial infarction due to occlusion of mid portion of anterior descending branch of left coronary artery,1
CHD,SNOMED,840316004,Acute ST segment elevation myocardial infarction due to occlusion of distal portion of anterior descending branch of left coronary artery ,1
CHD,SNOMED,840609007,Acute ST segment elevation myocardial infarction due to occlusion of anterior descending branch of left coronary artery,1
CHD,SNOMED,840680009,Acute ST segment elevation myocardial infarction due to occlusion of septal branch of anterior descending branch of left coronary artery,1
CHD,SNOMED,846668006,Acute ST segment elevation myocardial infarction due to occlusion of diagonal branch of anterior descending branch of left coronary artery,1
CHD,SNOMED,846683001,Acute ST segment elevation myocardial infarction due to occlusion of intermediate artery,1
CHD,SNOMED,868217004,Acute ST segment elevation myocardial infarction due to occlusion of distal portion of right coronary artery,1
CHD,SNOMED,868220007,Acute ST segment elevation myocardial infarction due to occlusion of mid portion of right coronary artery ,1
CHD,SNOMED,868224003,Acute ST segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery,1
CHD,SNOMED,876856005,Stenosis of right coronary artery,2
CHD,SNOMED,1254659001,Stenosis of distal portion of right coronary artery,2
CHD,SNOMED,1254658009,Stenosis of mid portion of right coronary artery,2
CHD,SNOMED,1254662003,Stenosis of posterior descending branch of right coronary artery,2
CHD,SNOMED,1254661005,Stenosis of posterior lateral branch of right coronary artery,2
CHD,SNOMED,1254657004,Stenosis of proximal portion of right coronary artery,2
CHD,SNOMED,1254665001,Stenosis of septal branch of anterior descending branch of left coronary artery,2
CHD,SNOMED,63739005,Coronary occlusion,1
CHD,SNOMED,62207008," Syphilitic ostial coronary disease (disorder)""                                                ",1
CHD,SNOMED,123641001," Left coronary artery occlusion (disorder)""                                                   ",1
CHD,SNOMED,194823009,Acute coronary insufficiency (disorder),1
CHD,SNOMED,194842008,Single coronary vessel disease (disorder),1
CHD,SNOMED,194843003,Double coronary vessel disease (disorder),1
CHD,SNOMED,233817007,Triple vessel disease of the heart (disorder),2
CHD,SNOMED,233839009,Old anterior myocardial infarction (disorder),2
CHD,SNOMED,233840006,Old inferior myocardial infarction (disorder),2
CHD,SNOMED,233841005,Old lateral myocardial infarction (disorder),2
CHD,SNOMED,233842003,Old posterior myocardial infarction (disorder),2
CHD,SNOMED,233844002,Accelerated coronary artery disease in transplanted heart (disorder),1
CHD,SNOMED,315348000,Asymptomatic coronary heart disease (disorder),2
CHD,SNOMED,371803003,Multi vessel coronary artery disease (disorder),2
CHD,SNOMED,371804009,Left main coronary artery disease (disorder),1
HF,SNOMED,5053004,Cardiac insufficiency due to prosthesis (disorder),1
HF,SNOMED,16253001,Dilated peripartum cardiomyopathy (disorder),1
HF,SNOMED,24841007,Cardiorespiratory failure during AND/OR resulting from a procedure (disorder),1
HF,SNOMED,33644002,Postvalvulotomy syndrome (disorder),1
HF,SNOMED,60856006,Cardiac insufficiency following cardiac surgery (disorder),1
HF,SNOMED,62377009,Postpartum cardiomyopathy (disorder),1
HF,SNOMED,74960003,Acute left-sided congestive heart failure (disorder),1
CHD,ICD10,I252,Old myocardial infarction,2
CHD,ICD10,I253,Aneurysm of heart,1
CHD,ICD10,I254,Coronary artery aneurysm and dissection,1
CHD,ICD10,I255,Ischaemic cardiomyopathy,2
CHD,ICD10,I256,Silent myocardial ischaemia,2
CHD,ICD10,I258,Other forms of chronic ischaemic heart disease,2
CHD,ICD10,I259,"Chronic ischaemic heart disease, unspecified",2
CHD,ICD10,T822,Mechanical complication of coronary artery bypass and valve grafts,1
CHD,SNOMED,10273003,Acute infarction of papillary muscle,1
CHD,SNOMED,1089471000000109,Acute transmural myocardial infarction (disorder),1
CHD,SNOMED,12238151000119107,Acute ST segment elevation myocardial infarction of inferoposterior wall (disorder),1
CHD,SNOMED,129574000,Postoperative myocardial infarction,1
CHD,SNOMED,15712881000119105,Acute ST segment elevation myocardial infarction of anterolateral wall (disorder),1
CHD,SNOMED,15712921000119103,Acute ST segment elevation myocardial infarction of lateral wall (disorder),1
CHD,SNOMED,15990001,Acute myocardial infarction of posterolateral wall,1
CHD,SNOMED,161502000,H/O: myocardial infarct at less than 60,1
CHD,SNOMED,161503005,H/O: myocardial infarct at greater than 60,1
CHD,SNOMED,1755008,Old myocardial infarction,2
CHD,SNOMED,194802003,True posterior myocardial infarction,1
CHD,SNOMED,194809007,Acute atrial infarction,1
CHD,SNOMED,194856005,Subsequent myocardial infarction,1
CHD,SNOMED,194857001,Subsequent myocardial infarction of anterior wall,1
CHD,SNOMED,194858006,Subsequent myocardial infarction of inferior wall,1
CHD,SNOMED,194862000,Haemopericardium as current complication following acute myocardial infarction,1
HF,SNOMED,1204204003,Left ventricular failure with normal ejection fraction due to myocarditis (disorder),1
HF,SNOMED,1204206001,Left ventricular failure with normal ejection fraction due to cardiomyopathy (disorder),1
HF,SNOMED,1204462004,Left ventricular failure with sepsis (disorder),1
HF,SNOMED,1208843003,Right ventricular failure due to heart valve disorder (disorder),1
HF,SNOMED,1208846006,Right ventricular failure due to disorder of lung (disorder),1
HF,SNOMED,1208848007,Right ventricular failure due to disorder of pulmonary circulation (disorder),1
HF,SNOMED,1208850004,Right ventricular failure due to right ventricular infarction (disorder),1
Sudden death,ICD10,R960,Instantaneous death,1
Sudden death,ICD10,R961,"Death occurring less than 24 hours from onset of symptoms, not otherwise explained",1
OtherCVD,ICD10,I95,Hypotension,1
OtherCVD,ICD10,I97,"Postprocedural disorders of circulatory system, not elsewhere classified",1
OtherCVD,ICD10,I98,Other disorders of circulatory system in diseases classified elsewhere,1
ARR,SNOMED,233893007,Re-entrant atrial tachycardia,1
ARR,SNOMED,426749004,Chronic atrial fibrillation (disorder),1
ARR,SNOMED,1010405004,Paroxysmal atrial fibrillation with rapid ventricular response,1
ARR,SNOMED,762247006,Preexcited atrial fibrillation (disorder),1
ARR,SNOMED,233900001,Supraventricular tachycardia with functional bundle branch block,1
HF,SNOMED,390884006,Heart failure follow-up (finding),1
HF,SNOMED,390885007,Heart failure annual review (regime/therapy),1
HF,SNOMED,395105005,Heart failure confirmed (situation),1
HF,SNOMED,395704004,Left ventricular diastolic dysfunction (disorder),1
HF,SNOMED,399020009,Congestive cardiomyopathy (disorder),1
HF,SNOMED,407596008,Echocardiogram shows left ventricular systolic dysfunction (finding),1
HF,SNOMED,96311000119109,Exacerbation of congestive heart failure (disorder),1
HF,SNOMED,101281000119107,Congestive heart failure due to cardiomyopathy (disorder),1
HF,SNOMED,120851000119104,Systolic heart failure stage D (disorder),1
HF,SNOMED,120861000119102,Systolic heart failure stage C (disorder),1
HF,SNOMED,120871000119108,Systolic heart failure stage B (disorder),1
HF,SNOMED,120881000119106,Diastolic heart failure stage D (disorder),1
HF,SNOMED,120891000119109,Diastolic heart failure stage C (disorder),1
HF,SNOMED,407597004,Echocardiogram shows left ventricular diastolic dysfunction (finding),1
HF,SNOMED,416683003,Emergency hospital admission for heart failure (procedure),1
HF,SNOMED,417359009,Seen by community heart failure nurse (finding),1
HF,SNOMED,417996009,Systolic heart failure (disorder),1
HF,SNOMED,418304008,Diastolic heart failure (disorder),1
HF,SNOMED,420300004,New York Heart Association Classification - Class I (finding),2
HF,SNOMED,420816009,New York Heart Association Classification (assessment scale),2
PVD,SNOMED,399957001,Peripheral arterial occlusive disease (disorder),1
PVD,SNOMED,233958001,Peripheral ischemia (disorder),1
PVD,SNOMED,233961000,Lower limb ischemia (disorder),1
PVD,SNOMED,400047006,Peripheral vascular disease (disorder),1
PVD,SNOMED,723870003,Acute occlusion of artery of lower limb co-occurrent and due to thromboembolus (disorder),1
HF,SNOMED,426611007,Congestive heart failure due to valvular disease (disorder),1
HF,SNOMED,429589006,Left ventricular cardiac dysfunction (disorder),1
HF,SNOMED,430396006,Chronic systolic dysfunction of left ventricle (disorder),2
HF,SNOMED,441481004,Chronic systolic heart failure (disorder),2
HF,SNOMED,441530006,Chronic diastolic heart failure (disorder),2
HF,SNOMED,443253003,Acute on chronic systolic heart failure (disorder),1
HF,SNOMED,195111005,Decompensated cardiac failure (disorder),1
HF,SNOMED,195112003,Compensated cardiac failure (disorder),1
HF,SNOMED,195114002,Acute left ventricular failure (disorder),1
HF,SNOMED,233871002,Congestive obstructive cardiomyopathy (disorder),1
HF,SNOMED,233924009,Heart failure as a complication of care (disorder),1
HF,SNOMED,236003008,Cardiac ascites (disorder),1
HF,SNOMED,25544003,Low output heart failure (disorder),1
HF,SNOMED,42343007,Congestive heart failure (disorder),1
HF,SNOMED,43736008,Rheumatic left ventricular failure (disorder),1
HF,SNOMED,44088000,Low cardiac output syndrome (disorder),1
HF,SNOMED,44313006,Right heart failure secondary to left heart failure (disorder),1
HF,SNOMED,46113002,Hypertensive heart failure (disorder),1
OtherHD,ICD10,I51,Complications and ill-defined descriptions of heart disease,1
OtherHD,ICD10,I52,Other heart disorders in diseases classified elsewhere,1
Arter,ICD10,I70,Atherosclerosis,1
Arter,ICD10,I71,Aortic aneurysm and dissection,1
Arter,ICD10,I72,Other aneurysm and dissection,1
OtherHD,ICD10,I41,Myocarditis in diseases classified elsewhere,1
OtherHD,ICD10,I42,Cardiomyopathy,1
OtherHD,ICD10,I43,Cardiomyopathy in diseases classified elsewhere,1
OtherHD,ICD10,I44,Atrioventricular and left bundle-branch block,1
OtherHD,ICD10,I45,Other conduction disorders,1
CHD,SNOMED,703386009,Iatrogenic coronary artery fistula ,2
CHD,SNOMED,234010000,Coronary artery perforation,1
CHD,SNOMED,28931004,Coronary artery rupture,1
CHD,SNOMED,233970002,Coronary artery stenosis,2
CHD,SNOMED,251024009,Coronary graft stenosis,2
CHD,SNOMED,59062007,Coronary stricture,2
CHD,SNOMED,876859003,Stenosis of anterior descending branch of left coronary artery,2
CHD,SNOMED,1254663008,Stenosis of distal portion of anterior descending branch of left coronary artery,2
CHD,SNOMED,1255266003,Stenosis of mid portion of anterior descending branch of left coronary artery,2
CHD,SNOMED,1255623001,Stenosis of ostium of anterior descending branch of left coronary artery,2
CHD,SNOMED,1255265004,Stenosis of proximal portion of anterior descending branch of left coronary artery,2
CHD,SNOMED,876858006,Stenosis of circumflex branch of left coronary artery,2
HF,SNOMED,443254009,Acute systolic heart failure (disorder),1
HF,SNOMED,443343001,Acute diastolic heart failure (disorder),1
HF,SNOMED,443344007,Acute on chronic diastolic heart failure (disorder),1
HF,SNOMED,446221000,Heart failure with normal ejection fraction (disorder),1
HF,SNOMED,471880001,Heart failure due to end stage congenital heart disease (disorder),1
HF,SNOMED,609507007,Induced termination of pregnancy complicated by cardiac failure (disorder),1
HF,SNOMED,697925001,Pulmonary hypertension due to systolic systemic ventricular dysfunction (disorder),1
Angina,SNOMED,15960661000119107,Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft,1
Angina,SNOMED,23687008,Coronary artery spasm,1
Angina,SNOMED,15960061000119100," Unstable angina co-occurrent and due to coronary arteriosclerosis (disorder)""        ",1
Angina,SNOMED,15960141000119100," Angina co-occurrent and due to coronary arteriosclerosis (disorder)""                 ",1
Angina,SNOMED,15960381000119100," Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft (...""",1
CHD,SNOMED,413439005,Acute ischemic heart disease (disorder),1
CHD,SNOMED,413838009,Chronic ischemic heart disease (disorder),2
CHD,SNOMED,413844008,Chronic myocardial ischemia (disorder),2
CHD,SNOMED,414545008,Ischemic heart disease (disorder),2
CHD,SNOMED,414795007,Myocardial ischemia (disorder),1
CHD,SNOMED,443502000,Atherosclerosis of coronary artery (disorder),2
CHD,SNOMED,719678003,Non-obstructive atherosclerosis of coronary artery (disorder),2
CHD,SNOMED,810681000000101,Coronary microvascular disease (disorder),2
CHD,SNOMED,1077002,Septal infarction by electrocardiogram,1
CHD,SNOMED,1089431000000107,Postoperative nontransmural myocardial infarction,1
CHD,SNOMED,1089441000000103,Postoperative transmural myocardial infarction,1
CHD,SNOMED,1089451000000100,Acute nontransmural myocardial infarction,1
HF,SNOMED,7421000175106,Acute heart failure co-occurrent with normal ejection fraction (disorder),1
HF,SNOMED,23341000119109,Congestive heart failure with right heart failure (disorder),1
HF,SNOMED,67431000119105,Congestive heart failure stage D (disorder),1
HF,SNOMED,67441000119101,Congestive heart failure stage C (disorder),1
HF,SNOMED,67451000119104,Congestive heart failure stage B (disorder),1
HF,SNOMED,72481000119103,Congestive heart failure as early postoperative complication (disorder),1
HF,SNOMED,161505003,History of heart failure (situation),2
HF,SNOMED,194767001,Benign hypertensive heart disease with congestive cardiac failure (disorder),1
HF,SNOMED,194779001,Hypertensive heart and renal disease with (congestive) heart failure (disorder),1
HF,SNOMED,194781004,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure (disorder),1
HF,SNOMED,195021004,Primary dilated cardiomyopathy (disorder),1
HF,SNOMED,195108009,Heart failure: [right] or [congestive] (disorder),1
Angina,SNOMED,15960581000119100," Angina co-occurrent and due to arteriosclerosis of autologous vein coronary arter...""",1
Angina,SNOMED,15960661000119100," Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypas...""",1
Angina,SNOMED,41334000,"Angina, class II (disorder)",1
Angina,SNOMED,61490001,"Angina, class I (disorder)",1
Angina,SNOMED,85284003,"Angina, class III (disorder)",1
Angina,SNOMED,15960141000119102,Angina co-occurrent and due to coronary arteriosclerosis,1
Angina,SNOMED,15960061000119102,Unstable angina co-occurrent and due to coronary arteriosclerosis,1
Angina,SNOMED,15960461000119105,Unstable angina due to arteriosclerosis of autologous arterial coronary artery bypass graft,1
Angina,SNOMED,15960541000119107,Unstable angina due to arteriosclerosis of autologous vein coronary artery bypass graft,1
Angina,SNOMED,15960341000119104,Unstable angina due to arteriosclerosis of coronary artery bypass graft of transplanted heart,1
HF,SNOMED,420913000,New York Heart Association Classification - Class III (finding),2
HF,SNOMED,421704003,New York Heart Association Classification - Class II (finding),2
HF,SNOMED,422293003,New York Heart Association Classification - Class IV (finding),2
HF,SNOMED,424404003,Decompensated chronic heart failure (disorder),1
HF,SNOMED,426012001,Right heart failure due to pulmonary hypertension (disorder),1
HF,SNOMED,426263006,Congestive heart failure due to left ventricular systolic dysfunction (disorder),1
HF,SNOMED,697926000,Pulmonary hypertension due to diastolic systemic ventricular dysfunction (disorder),1
HF,SNOMED,698592004,Asymptomatic left ventricular systolic dysfunction (disorder),1
HF,SNOMED,698594003,Symptomatic congestive heart failure (disorder),1
HF,SNOMED,703272007,Heart failure with reduced ejection fraction (disorder),1
HF,SNOMED,703273002,Heart failure with reduced ejection fraction due to coronary artery disease (disorder),1
HF,SNOMED,703274008,Heart failure with reduced ejection fraction due to myocarditis (disorder),1
HF,SNOMED,120901000119108,Diastolic heart failure stage B (disorder),1
HF,SNOMED,153931000119109,Acute combined systolic and diastolic heart failure (disorder),1
HF,SNOMED,153951000119103,Acute on chronic combined systolic and diastolic heart failure (disorder),1
HF,SNOMED,285211000119102,Congestive heart failure as post-operative complication of cardiac surgery (disorder),1
HF,SNOMED,285221000119109,Congestive heart failure as post-operative complication of non-cardiac surgery (disorder),1
HF,SNOMED,15629541000119106,Congestive heart failure stage C due to ischemic cardiomyopathy (disorder),1
HF,SNOMED,78862003,Ayerza's syndrome (disorder),1
HF,SNOMED,83291003,Cor pulmonale (disorder),1
HF,SNOMED,89819002,Cardiac insufficiency during AND/OR resulting from a procedure (disorder),1
HF,SNOMED,276514007,Neonatal cardiac failure (disorder),1
HF,SNOMED,1204200007,Left ventricular failure with normal ejection fraction due to valvular heart disease (disorder),1
HF,SNOMED,1204203009,Left ventricular failure with normal ejection fraction due to coronary arteriosclerosis (disorder),1
Angina,SNOMED,89323001,"Angina, class IV (disorder)",1
CHD,ICD10,I21,Acute myocardial infarction,1
CHD,ICD10,I22,Subsequent myocardial infarction,1
CHD,ICD10,I23,Certain current complications following acute myocardial infarction,1
CHD,ICD10,I240,Coronary thrombosis not resulting in myocardial infarction,2
CHD,ICD10,I241,Dressler's syndrome,1
CHD,ICD10,I248,Other forms of acute ischaemic heart disease,1
CHD,ICD10,I249,"Acute ischaemic heart disease, unspecified",1
CHD,ICD10,I251,Atherosclerotic heart disease,2
HF,SNOMED,5148006,Hypertensive heart disease with congestive heart failure (disorder),1
HF,SNOMED,5375005,Chronic left-sided congestive heart failure (disorder),2
HF,SNOMED,10091002,High output heart failure (disorder),1
HF,SNOMED,10335000,Chronic right-sided heart failure (disorder),2
HF,SNOMED,10633002,Acute congestive heart failure (disorder),1
HF,SNOMED,13839000,Bernheim's syndrome (disorder),1
HF,SNOMED,20529002,Secondary dilated cardiomyopathy (disorder),1
HF,SNOMED,88805009,Chronic congestive heart failure (disorder),2
HF,SNOMED,90727007,Pleural effusion due to congestive heart failure (disorder),1
HF,SNOMED,92506005,Biventricular congestive heart failure (disorder),1
HF,SNOMED,111283005,Chronic left-sided heart failure (disorder),2
HF,SNOMED,128404006,Right heart failure (disorder),1
HF,SNOMED,134378009,Congestive heart failure monitoring (regime/therapy),2
HF,SNOMED,134401001,Left ventricular systolic dysfunction (disorder),1
HF,SNOMED,82523003,Congestive rheumatic heart failure (disorder),1
HF,SNOMED,83105008,Malignant hypertensive heart disease with congestive heart failure (disorder),1
HF,SNOMED,83521008,Dilated cardiomyopathy caused by alcohol (disorder),1
HF,SNOMED,84114007,Heart failure (disorder),1
HF,SNOMED,85232009,Left heart failure (disorder),1
HF,SNOMED,85898001,Cardiomyopathy (disorder),1
OtherHD,ICD10,I31,Other diseases of pericardium,1
OtherHD,ICD10,I32,Pericarditis in diseases classified elsewhere,1
OtherHD,ICD10,I33,Acute and subacute endocarditis,1
OtherHD,ICD10,I34,Nonrheumatic mitral valve disorders,1
OtherHD,ICD10,I35,Nonrheumatic aortic valve disorders,1
DVT,ICD10,I822,Embolism and thrombosis of vena cava,1
DVT,ICD10,I823,Embolism and thrombosis of renal vein,1
DVT,ICD10,I828,Embolism and thrombosis of other specified veins,1
DVT,ICD10,I829,Embolism and thrombosis of unspecified vein,1
Hypertensive disease,ICD10,I10,Essential (primary) hypertension,1
Arter,ICD10,I73,Other peripheral vascular diseases,1
Arter,ICD10,I74,Arterial embolism and thrombosis,1
Arter,ICD10,I77,Other disorders of arteries and arterioles,1
Arter,ICD10,I78,Diseases of capillaries,1
Arter,ICD10,I79,"Disorders of arteries, arterioles and capillaries in diseases classified elsewhere",1
Angina,SNOMED,46109009,Subendocardial ischemia (disorder),1
Angina,SNOMED,59021001,Angina decubitus (disorder),1
Angina,SNOMED,87343002,Prinzmetal angina (disorder),1
Angina,SNOMED,194828000,Angina (disorder),1
Angina,SNOMED,225566008,Ischemic chest pain (finding),1
ARR,ICD10,I489,"Atrial fibrillation and atrial flutter, unspecified",1
ARR,ICD10,I490,Ventricular fibrillation and flutter,1
ARR,ICD10,I491,Atrial premature depolarization,1
ARR,ICD10,I492,Junctional premature depolarization,1
ARR,ICD10,I493,Ventricular premature depolarization,1
Angina,SNOMED,4557003,Preinfarction syndrome (disorder),1
Angina,SNOMED,19057007,Status anginosus (disorder),1
Angina,SNOMED,21470009,Syncope anginosa (disorder),1
Angina,SNOMED,25106000,Impending infarction (disorder),1
Angina,SNOMED,35928006,Nocturnal angina (disorder),1
PVD,ICD10,I775,Necrosis of artery,1
PVD,ICD10,I776,"Arteritis, unspecified",1
PVD,SNOMED,301755001,Ischemic foot (disorder),1
PVD,SNOMED,233962007,Critical lower limb ischemia (disorder),1
PVD,SNOMED,307408003,Ischemic toe (disorder),1
PVD,SNOMED,840580004,Peripheral arterial disease (disorder),1
PVD,SNOMED,713412006,Ischemic foot with rest pain (disorder),1
PVD,SNOMED,312822006,Critical ischemia of foot (disorder),1
PVD,SNOMED,300917007,Ischemia of feet (disorder),1
PVD,SNOMED,713825007,Renal artery stenosis of transplanted kidney (disorder),1
ARR,SNOMED,233911009,Non-rheumatic atrial fibrillation,1
ARR,SNOMED,233910005,Lone atrial fibrillation,1
ARR,SNOMED,440028005,Permanent atrial fibrillation (disorder),1
ARR,SNOMED,120041000119109,Atrial fibrillation with rapid ventricular response,1
ARR,SNOMED,720448006,Typical atrial flutter (disorder),1
ARR,SNOMED,15964901000119107,Atypical atrial flutter ,1
ARR,SNOMED,440059007,Persistent atrial fibrillation (disorder),1
ARR,SNOMED,195069001,Atrial paroxysmal tachycardia,1
HF,ICD10,I50,Heart failure,1
HF,ICD10,I420,Dilated cardiomyopathy (Congestive cardiomyopathy),1
HF,ICD10,I429,"Cardiomyopathy, unspecified (Cardiomyopathy (primary) (secondary) NOS)",1
HF,ICD10,I110,Hypertensive heart disease with (congestive) heart failure,1
HF,ICD10,I255,Ischaemic cardiomyopathy,1
HF,ICD10,I132,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure ,1
HF,ICD10,I130,Hypertensive heart and renal disease with (congestive) heart failure,1
HF,SNOMED,364006,Acute left-sided heart failure (disorder),1
PVD,ICD10,I72,Other aneurysm and dissection,1
PVD,ICD10,I731,Thromboangiitis obliterans [Buerger],1
PVD,ICD10,I738,Other specified peripheral vascular diseases,1
PVD,ICD10,I739,"Peripheral vascular disease, unspecified",1
PVD,ICD10,I74,Arterial embolism and thrombosis,1
ARR,SNOMED,314208002,Rapid atrial fibrillation,1
ARR,SNOMED,5370000,Atrial flutter,1
ARR,SNOMED,425615007,Chronic atrial flutter (disorder),1
ARR,SNOMED,67198005,Paroxysmal supraventricular tachycardia,1
ARR,SNOMED,706923002,Longstanding persistent atrial fibrillation (disorder),1
ARR,ICD10,I494,Other and unspecified premature depolarization,2
ARR,ICD10,I495,Sick sinus syndrome,2
ARR,ICD10,I498,Other specified cardiac arrhythmias,1
ARR,ICD10,I499,"Cardiac arrhythmia, unspecified",1
ARR,SNOMED,300996004,Controlled atrial fibrillation,1
HF,SNOMED,48447003,Chronic heart failure (disorder),2
HF,SNOMED,55565007,Cardiac failure after obstetrical surgery AND/OR other procedure including delivery (disorder),1
HF,SNOMED,56675007,Acute heart failure (disorder),1
HF,SNOMED,66989003,Chronic right-sided congestive heart failure (disorder),1
HF,SNOMED,71892000,Cardiac asthma (disorder),1
HF,SNOMED,79955004,Chronic cor pulmonale (disorder),1
HF,SNOMED,80479009,Acute right-sided congestive heart failure (disorder),1
HF,SNOMED,275514001,Impaired left ventricular function (finding),1
HF,SNOMED,309634009,History of heart failure in last year (situation),2
HF,SNOMED,314206003,Refractory heart failure (disorder),1
HF,SNOMED,359617009,Acute right-sided heart failure (disorder),1
HF,SNOMED,359620001,Acute right heart failure (disorder),1
HF,SNOMED,360371003,Acute cardiac pulmonary edema (disorder),1
HF,SNOMED,367363000,Right ventricular failure (disorder),1
Angina,SNOMED,371806006,Progressive angina,1
Angina,SNOMED,371810009,Recurrent angina status post coronary artery bypass graft,1
Angina,SNOMED,371809004,Recurrent angina status post coronary stent placement,1
Angina,SNOMED,371812001,Recurrent angina status post directional coronary atherectomy,1
Angina,SNOMED,371808007,Recurrent angina status post percutaneous transluminal coronary angioplasty,1
ARR,SNOMED,427665004,Paroxysmal atrial flutter (disorder),1
ARR,SNOMED,49436004,Atrial fibrillation,1
ARR,SNOMED,282825002,AF - Paroxysmal atrial fibrillation,1
ARR,SNOMED,251114004,Intermittent second degree atrioventricular block,1
ARR,SNOMED,195080001,Atrial fibrillation and flutter,1
Angina,SNOMED,233819005,Stable angina (disorder),2
Angina,SNOMED,233821000,New onset angina (disorder),1
Angina,SNOMED,300995000,Exercise-induced angina (disorder),1
Angina,SNOMED,315025001,Refractory angina (disorder),1
Angina,SNOMED,429559004,Typical angina (disorder),1
OtherCVD,ICD10,I99,Other and unspecified disorders of circulatory system,1
PVD,SNOMED,307406004,Trash foot (disorder),1
PVD,SNOMED,31211000119101,Peripheral angiopathy due to type 1 diabetes mellitus (disorder),1
DVT,ICD10,I80,Phlebitis and thrombophlebitis,1
DVT,ICD10,I81,Portal vein thrombosis,1
DVT,ICD10,I820,Budd-Chiari syndrome,1
ARR,ICD10,I460,Cardiac arrest with successful resuscitation,1
ARR,ICD10,I469,"Cardiac arrest, unspecified",1
ARR,ICD10,I470,Re-entry ventricular arrhythmia,2
ARR,ICD10,I472,Ventricular tachycardia,2
ARR,ICD10,I479,"Paroxysmal tachycardia, unspecified",2
OtherHD,ICD10,I36,Nonrheumatic tricuspid valve disorders,1
OtherHD,ICD10,I37,Pulmonary valve disorders,1
OtherHD,ICD10,I38,"Endocarditis, valve unspecified",1
OtherHD,ICD10,I39,Endocarditis and heart valve disorders in diseases classified elsewhere,1
OtherHD,ICD10,I40,Acute myocarditis,1
Angina,ICD10,I200,Unstable angina,1
Angina,ICD10,I201,Angina pectoris with documented spasm,1
Angina,ICD10,I208,Other forms of angina pectoris,2
Angina,ICD10,I209,"Angina pectoris, unspecified",2
Angina,SNOMED,314116003,Post infarct angina,1
OtherHD,ICD10,I46,Cardiac arrest,1
OtherHD,ICD10,I47,Paroxysmal tachycardia,1
OtherHD,ICD10,I48,Atrial fibrillation and flutter,1
OtherHD,ICD10,I49,Other cardiac arrhythmias,1
OtherHD,ICD10,I50,Heart failure,1
ARR,ICD10,I444,Left anterior fascicular block,2
ARR,ICD10,I445,Left posterior fascicular block,2
ARR,ICD10,I446,Other and unspecified fascicular block,2
ARR,ICD10,I447,"Left bundle-branch block, unspecified",2
ARR,ICD10,I45,Other conduction disorders,2
ARR,ICD10,I480,Paroxysmal atrial fibrillation,1
ARR,ICD10,I481,Persistent atrial fibrillation,2
ARR,ICD10,I482,Chronic atrial fibrillation,2
ARR,ICD10,I483,Typical atrial flutter,1
ARR,ICD10,I484,Atypical atrial flutter,1
Hypertensive disease,ICD10,I11,Hypertensive heart disease,1
Hypertensive disease,ICD10,I12,Hypertensive renal disease,1
Hypertensive disease,ICD10,I13,Hypertensive heart and renal disease,1
Hypertensive disease,ICD10,I15,Secondary hypertension,1
OtherHD,ICD10,I30,Acute pericarditis,1
PVD,ICD10,I770,"Arteriovenous fistula, acquired",1
PVD,ICD10,I771,Stricture of artery,2
PVD,ICD10,I772,Rupture of artery,1
PVD,ICD10,I773,Arterial fibromuscular dysplasia,2
PVD,ICD10,I774,Coeliac artery compression syndrome,2
